bay,pH,EC
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
205,5.9,2.4
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
206,6,2.5
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
207,6.2,2.4
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
208,6.2,3
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
210,6.2,2.9
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
201,6.3,2
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
204,6,2.1
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
206,6,2.1
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
207,6,2
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
208,6,2.1
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
210,6,2.1
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
203,6.1,1.9
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
207,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
201,6,2
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
202,6,2.1
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
209,5.9,2
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
201,5.9,2
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
202,6.1,2.1
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
203,6,1.9
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
204,5.9,2.1
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
205,5.9,2
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
206,5.9,2.1
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
207,5.9,2
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
208,5.9,2.1
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
209,6,2
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
210,5.9,2.1
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
201,5.8,2.2
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
202,5.8,2.3
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
203,5.9,2.1
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
206,5.9,2.4
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
207,5.9,2.2
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
208,6,2.3
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
209,6.2,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
210,6.1,2.2
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
201,6.4,2.3
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
